TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,POLICY_EFF_DT,LOSS_DT,REPORT_DT,INSURANCE_TYPE,PREMIUM_AMOUNT,CLAIM_AMOUNT,CLAIM_STATUS,INCIDENT_SEVERITY,RISK_SEGMENTATION,CUSTOMER_STATE,INCIDENT_STATE,INCIDENT_CITY,AGE,EMPLOYMENT_STATUS,AGENT_ID,AGENT_NAME,AGENT_CITY,AGENT_STATE,VENDOR_ID,VENDOR_NAME,VENDOR_CITY,VENDOR_STATE
2020-06-04 00:00:00,TXN00000102,A00007330,PLC00009936,2019-03-07,2020-05-15,2020-05-20,Motor,136.47,1000,A,Total Loss,L,AK,AZ,Glendale,50,N,AGENT00691,Terri Kranz,Fayetteville,AR,,,,
2020-06-04 00:00:00,TXN00000103,A00009946,PLC00002086,2016-10-20,2020-05-16,2020-05-21,Motor,127.87,7000,A,Total Loss,M,FL,AL,Montgomery,39,N,AGENT00198,William Jones,Savannah,GA,VNDR00344,Lewis Ltd,Montgomery,AL
2020-06-04 00:00:00,TXN00000104,A00005849,PLC00009821,2012-12-25,2020-06-02,2020-06-02,Travel,60.87,3000,A,Minor Loss,L,DC,DC,Washington,42,Y,AGENT00869,Natalie Gunther,Louisville,KY,,,,
2020-06-04 00:00:00,TXN00000105,A00008151,PLC00008510,2012-06-21,2020-05-21,2020-05-26,Life,92.65,19000,A,Major Loss,H,MA,VT,Saint Albans City,61,Y,AGENT01177,Jeffrey Merrell,Louisville,KY,,,,
2020-06-04 00:00:00,TXN00000106,A00004744,PLC00004764,2018-05-14,2020-06-01,2020-06-01,Life,96.95,50000,A,Major Loss,L,MD,CA,Suisun City,47,Y,AGENT01119,Robin Justice,Nashville,TN,,,,
2020-06-04 00:00:00,TXN00000107,A00007865,PLC00005716,2011-11-17,2020-05-25,2020-05-28,Life,69.59,84000,A,Minor Loss,M,AL,CA,Hayward,47,Y,AGENT00603,Eleanor Timko,Severn,MD,VNDR00474,"Brown, Morris and Castro",Glen Burnie,MD
2020-06-04 00:00:00,TXN00000108,A00007480,PLC00004335,2011-02-13,2020-05-30,2020-05-31,Property,94.33,20000,A,Major Loss,L,AR,AL,Montgomery,40,N,AGENT00265,Roberta Lewis,Louisville,KY,VNDR00360,Smith-Booth,Nashville,TN
2020-06-04 00:00:00,TXN00000109,A00001988,PLC00009445,2012-12-29,2020-05-19,2020-05-24,Life,71.65,78000,A,Total Loss,M,DC,TN,Nashville,64,Y,AGENT01042,Alisa Hohman,Fayetteville,AR,VNDR00046,Anderson Inc,Montgomery,AL
2020-06-04 00:00:00,TXN00000110,A00005653,PLC00009597,2014-11-30,2020-05-20,2020-05-25,Travel,96.33,2000,A,Minor Loss,M,CA,CT,Manchester,51,Y,AGENT00491,Joel Nix,Louisville,KY,VNDR00233,Cardenas-Mcknight,Anchorage,AK
2020-06-04 00:00:00,TXN00000111,A00007305,PLC00000246,2011-04-06,2020-05-19,2020-05-24,Mobile,9.58,600,A,Major Loss,M,GA,DC,Washington,60,Y,AGENT01181,Bonita Holcomb,Savannah,GA,VNDR00170,Smith-Blake,Anchorage,AK
2020-06-04 00:00:00,TXN00000112,A00001480,PLC00005653,2019-06-16,2020-05-20,2020-05-25,Motor,134.55,6000,A,Major Loss,L,GA,AK,Anchorage,57,Y,AGENT00028,Pam Evans,Washington,DC,VNDR00423,"Maynard, Foster and Rangel",Nashville,TN
2020-06-04 00:00:00,TXN00000113,A00004702,PLC00008292,2017-04-25,2020-05-16,2020-05-21,Motor,107.72,3000,A,Total Loss,L,CT,OK,Midwest City,62,N,AGENT00383,Fredrick Killen,Glendale,AZ,,,,
2020-06-04 00:00:00,TXN00000114,A00001148,PLC00001545,2018-06-19,2020-05-15,2020-05-20,Health,189.17,10000,D,Total Loss,L,KY,CO,Arvada,47,Y,AGENT00438,Hollis Mcmillian,Manchester,CT,,,,
2020-06-04 00:00:00,TXN00000115,A00002262,PLC00009583,2013-11-17,2020-05-22,2020-05-27,Travel,61.14,3000,A,Major Loss,M,TN,CT,Manchester,32,Y,AGENT00969,Julian Holland,Panama City Beach,FL,,,,
2020-06-04 00:00:00,TXN00000116,A00003291,PLC00002578,2012-11-17,2020-05-21,2020-05-26,Mobile,8.41,100,A,Major Loss,L,CT,VT,Colchester,33,Y,AGENT00694,Jean Dominguez,Manchester,CT,VNDR00375,"Ortega, Maldonado and Carson",Panama City Beach,FL
2020-06-04 00:00:00,TXN00000117,A00008706,PLC00009641,2019-12-23,2020-05-26,2020-05-29,Life,82.01,100000,A,Total Loss,M,CA,AR,Fayetteville,49,Y,AGENT01193,Manuel Montgomery,Mexico Beach,FL,VNDR00117,"Brown, Baker and Lucas",Edmond,OK
2020-06-04 00:00:00,TXN00000118,A00004966,PLC00009191,2015-12-09,2020-05-21,2020-05-26,Property,116.87,21000,A,Major Loss,L,VT,CT,Manchester,57,Y,AGENT00353,Sara Fincher,Montgomery,AL,,,,
2020-06-04 00:00:00,TXN00000119,A00001137,PLC00002557,2014-10-19,2020-05-31,2020-06-01,Mobile,6.19,700,A,Minor Loss,L,CA,MD,Glen Burnie,26,Y,AGENT00382,Deborah Cendejas,Washington,DC,,,,
2020-06-04 00:00:00,TXN00000120,A00000013,PLC00009110,2015-09-30,2020-05-29,2020-05-31,Travel,95.96,4000,A,Minor Loss,L,CO,GA,Pooler,45,Y,AGENT00391,Bernice Mcneeley,Danville,VT,VNDR00313,Jackson PLC,Thunderbolt,GA
2020-06-04 00:00:00,TXN00000121,A00000875,PLC00000808,2014-03-20,2020-05-22,2020-05-27,Life,56.22,97000,D,Major Loss,M,OK,FL,Panama City,37,Y,AGENT00861,Sheryl Chang,Roseville,CA,VNDR00256,Barrett and Sons,Fremont,CA
2020-06-04 00:00:00,TXN00000122,A00001718,PLC00002342,2016-05-22,2020-05-19,2020-05-24,Mobile,10.22,700,A,Major Loss,M,CO,CA,Sacramento,42,Y,AGENT00476,Melvin Schmidt,Panama City,FL,,,,
2020-06-05 00:00:00,TXN00000123,A00002165,PLC00002564,2018-05-05,2020-05-31,2020-06-01,Property,139.5,15000,D,Minor Loss,M,AK,CO,Arvada,54,Y,AGENT01038,Edward Harling,Edgewater,MD,,,,
2020-06-05 00:00:00,TXN00000124,A00003051,PLC00004192,2017-08-13,2020-05-24,2020-05-29,Travel,59.16,4000,A,Major Loss,M,DC,GA,Savannah,29,Y,AGENT00280,Randy Wren,Fayetteville,AR,VNDR00293,Brown Ltd,Cambridge,MA
2020-06-05 00:00:00,TXN00000125,A00009892,PLC00003171,2011-07-14,2020-06-03,2020-06-03,Life,74.25,86000,A,Minor Loss,L,MA,CA,Berkeley,25,Y,AGENT00280,Randy Wren,Fayetteville,AR,VNDR00591,Hoffman-Roberts,Rancho Cordova,CA
2020-06-05 00:00:00,TXN00000126,A00004106,PLC00000497,2016-08-10,2020-05-18,2020-05-23,Life,51.12,36000,A,Total Loss,H,KY,OK,Midwest City,56,Y,AGENT01006,Teresa Sedrakyan,Ashland,MA,VNDR00519,"Luna, Meyer and Lopez",Salinas,CA
2020-06-05 00:00:00,TXN00000127,A00005034,PLC00005273,2013-03-26,2020-05-20,2020-05-25,Life,52.71,43000,A,Total Loss,M,AL,AK,Anchorage,57,Y,AGENT01114,Dianne Peters,Belchertown,MA,VNDR00280,James-Fowler,Twentynine Palms,CA
2020-06-05 00:00:00,TXN00000128,A00008198,PLC00000862,2016-11-13,2020-05-26,2020-05-29,Motor,111.08,5000,A,Minor Loss,L,AZ,GA,Savannah,41,Y,AGENT00050,Barry Reynolds,Oklahoma City,OK,VNDR00183,"Johnson, Espinoza and Kelley",Louisville,KY
2020-06-05 00:00:00,TXN00000129,A00000548,PLC00001327,2013-01-19,2020-05-16,2020-05-21,Property,120.86,39000,A,Minor Loss,L,FL,AK,Anchorage,64,Y,AGENT00226,David Stephenson,Anchorage,AK,VNDR00599,Reeves-Leonard,Litchfield Park,AZ
2020-06-05 00:00:00,TXN00000130,A00006478,PLC00006625,2015-04-28,2020-05-18,2020-05-23,Life,53.86,92000,A,Major Loss,L,TN,TN,Nashville,35,Y,AGENT00460,Jamie Williams,Oklahoma City,OK,VNDR00517,Zimmerman-Ortega,Manchester,CT
2020-06-05 00:00:00,TXN00000131,A00000815,PLC00001203,2013-12-19,2020-05-17,2020-05-22,Mobile,10.39,300,A,Total Loss,H,AZ,CT,Manchester,31,Y,AGENT01109,Rita Landes,Union City,CA,,,,
2020-06-05 00:00:00,TXN00000132,A00004559,PLC00002010,2011-08-12,2020-05-18,2020-05-23,Motor,91.56,5000,A,Minor Loss,L,CO,FL,Panama City,30,Y,AGENT00271,John Krammes,Glendale,AZ,,,,
2020-06-05 00:00:00,TXN00000133,A00002441,PLC00008019,2019-02-11,2020-05-23,2020-05-28,Property,140.85,13000,A,Total Loss,L,AL,CO,Aspen,41,Y,AGENT01085,Leo Gaydos,Washington,DC,VNDR00348,Lee and Sons,Glendale,AZ
2020-06-05 00:00:00,TXN00000134,A00005228,PLC00006756,2010-08-12,2020-06-03,2020-06-03,Travel,64.31,4000,A,Major Loss,M,KY,AL,Montevallo,28,Y,AGENT01013,Brittany Hull,Annapolis,MD,,,,
2020-06-05 00:00:00,TXN00000135,A00008944,PLC00006934,2011-03-25,2020-05-26,2020-05-29,Travel,68.83,5000,A,Total Loss,M,AR,VT,Colchester,28,Y,AGENT00879,Raymundo Pelchat,Livermore,CA,,,,
2020-06-05 00:00:00,TXN00000136,A00005880,PLC00003036,2019-09-08,2020-05-24,2020-05-29,Travel,59.33,3000,A,Total Loss,H,AL,FL,Panama City Beach,62,Y,AGENT00088,Sara Keith,Pleasanton,CA,VNDR00496,Hunter-Estrada,Washington,DC
2020-06-05 00:00:00,TXN00000137,A00002413,PLC00000244,2013-08-07,2020-05-31,2020-06-01,Motor,129.58,4000,A,Minor Loss,L,AR,VT,Thetford,39,Y,AGENT01100,Denice Harp,Nashville,TN,VNDR00423,"Maynard, Foster and Rangel",Nashville,TN
2020-06-05 00:00:00,TXN00000138,A00001701,PLC00008394,2011-05-12,2020-05-30,2020-06-01,Mobile,11.46,100,A,Minor Loss,H,VT,AR,Fayetteville,26,N,AGENT00341,Caitlin Heiden,Arvada,CO,VNDR00548,Ellis-Weiss,Manchester,CT
2020-06-05 00:00:00,TXN00000139,A00000834,PLC00006142,2019-12-01,2020-05-31,2020-06-01,Mobile,6.75,200,A,Minor Loss,L,CT,DC,Washington,54,Y,AGENT01049,Jazmin Lewison,Fayetteville,AR,,,,
2020-06-05 00:00:00,TXN00000140,A00002597,PLC00000553,2018-07-05,2020-05-31,2020-06-01,Health,121.26,3000,A,Total Loss,M,MD,MA,Fall River,39,Y,AGENT00639,Shelby Richards,Manchester,CT,VNDR00375,"Ortega, Maldonado and Carson",Panama City Beach,FL
2020-06-05 00:00:00,TXN00000141,A00007505,PLC00005897,2019-12-10,2020-05-16,2020-05-21,Health,188.54,17000,A,Minor Loss,L,AK,GA,Savannah,31,Y,AGENT00929,Krista Cates,Orange,CA,VNDR00583,Powers-Burgess,Washington,DC
2020-06-05 00:00:00,TXN00000142,A00004164,PLC00001559,2012-04-30,2020-05-31,2020-06-01,Property,105.82,31000,A,Major Loss,M,GA,KY,Louisville,60,Y,AGENT01177,Jeffrey Merrell,Louisville,KY,VNDR00600,"Jacobs, Fox and Torres",Fayetteville,AR
2020-06-05 00:00:00,TXN00000143,A00005342,PLC00007717,2015-02-20,2020-05-19,2020-05-24,Mobile,7.6,100,A,Minor Loss,M,CO,DC,Washington,44,Y,AGENT00394,Thomas Fannin,Manchester,CT,VNDR00075,Blackwell-Foster,Nashville,TN
2020-06-05 00:00:00,TXN00000144,A00009809,PLC00005190,2017-06-09,2020-05-29,2020-05-31,Mobile,6.08,200,A,Major Loss,L,MD,MD,Glen Burnie,55,Y,AGENT00976,Eva Wallen,Anchorage,AK,VNDR00313,Jackson PLC,Thunderbolt,GA
2020-06-06 00:00:00,TXN00000145,A00002956,PLC00006235,2016-06-06,2020-06-02,2020-06-03,Property,147.74,11000,A,Minor Loss,L,TN,GA,Pooler,42,Y,AGENT00518,Carl Heck,Athol,MA,VNDR00200,Meyer-Stevenson,Louisville,KY
2020-06-06 00:00:00,TXN00000146,A00004012,PLC00009625,2019-09-30,2020-05-27,2020-05-30,Mobile,6.91,100,A,Minor Loss,M,MA,TN,Nolensville,62,Y,AGENT01066,Amy King,Montgomery,AL,,,,
2020-06-06 00:00:00,TXN00000147,A00000949,PLC00006503,2017-09-14,2020-05-19,2020-05-24,Life,70.03,39000,A,Total Loss,M,AR,TN,Nashville,64,Y,AGENT00648,Melody Koontz,Louisville,KY,VNDR00137,"Johnson, Cook and Harrington",Pooler,GA
2020-06-06 00:00:00,TXN00000148,A00001650,PLC00005199,2013-08-15,2020-05-23,2020-05-28,Property,129.39,29000,A,Minor Loss,L,CA,KY,Northfield,43,Y,AGENT00137,Dominick Ellis,Montgomery,AL,VNDR00042,Armstrong-Summers,Bloomingdale,GA
2020-06-06 00:00:00,TXN00000149,A00005704,PLC00006988,2014-11-24,2020-05-23,2020-05-28,Travel,56.73,5000,A,Total Loss,M,CT,KY,Louisville,34,Y,AGENT00092,Gary Fernandez,Savannah,GA,,,,
2020-06-06 00:00:00,TXN00000150,A00002776,PLC00004168,2016-10-03,2020-05-23,2020-05-28,Life,67.5,34000,A,Total Loss,M,FL,VT,Bethel,54,Y,AGENT00345,Alfredo Dilsaver,Nashville,TN,VNDR00430,Salazar and Sons,West Sacramento,CA
2020-06-06 00:00:00,TXN00000151,A00002079,PLC00006133,2018-06-22,2020-05-21,2020-05-26,Property,91.55,28000,A,Major Loss,M,FL,MD,Annapolis,41,Y,AGENT00168,Maria Mcdonald,Cambridge,MA,VNDR00412,Williams Ltd,Panama City,FL
2020-06-06 00:00:00,TXN00000152,A00005318,PLC00008962,2011-10-06,2020-05-22,2020-05-27,Health,135.82,16000,A,Major Loss,M,FL,VT,Pawlet,32,Y,AGENT00391,Bernice Mcneeley,Danville,VT,VNDR00292,Wilson and Sons,Savannah,GA
2020-06-06 00:00:00,TXN00000153,A00007732,PLC00007387,2019-10-20,2020-05-18,2020-05-23,Mobile,7.21,500,A,Minor Loss,M,KY,CO,Arvada,47,Y,AGENT01074,Nathan Masterson,Montgomery,AL,VNDR00586,Stewart-Pierce,Springfield,MA
2020-06-06 00:00:00,TXN00000154,A00004626,PLC00004508,2013-05-09,2020-05-27,2020-05-30,Mobile,6.79,300,A,Total Loss,L,AR,CA,Cupertino,26,Y,AGENT00235,Barbara Pearce,Woodland,CA,VNDR00404,Ortiz-Tucker,Montgomery,AL
2020-06-06 00:00:00,TXN00000155,A00000211,PLC00001741,2012-11-23,2020-06-05,2020-06-05,Motor,80.73,4000,A,Minor Loss,L,CA,MA,Arlington,49,Y,AGENT00468,Andrea Beaucage,Anchorage,AK,VNDR00093,Mullins-Ramsey,Washington,DC
2020-06-06 00:00:00,TXN00000156,A00007341,PLC00009169,2012-05-10,2020-05-26,2020-05-31,Health,124.56,8000,A,Total Loss,M,CA,CO,Arvada,27,Y,AGENT00031,Grace Rogers,Anchorage,AK,,,,
2020-06-06 00:00:00,TXN00000157,A00008591,PLC00005815,2018-12-29,2020-05-21,2020-05-26,Property,117.59,34000,A,Major Loss,L,OK,AR,Fayetteville,42,Y,AGENT00855,Cynthia Thompson,Mountain View,CA,,,,
2020-06-06 00:00:00,TXN00000158,A00008052,PLC00005527,2010-07-04,2020-06-04,2020-06-04,Property,124.28,33000,A,Total Loss,M,AZ,CT,Manchester,28,Y,AGENT01017,Pamela Polanco,Bristol,VT,VNDR00215,"Mooney, Nicholson and Martinez",Annapolis,MD
2020-06-06 00:00:00,TXN00000159,A00008942,PLC00005088,2017-03-06,2020-05-19,2020-05-24,Property,123.41,24000,A,Total Loss,L,MA,FL,Inverness,35,Y,AGENT00929,Krista Cates,Orange,CA,VNDR00094,Payne-Smith,Panama City,FL
2020-06-06 00:00:00,TXN00000160,A00003149,PLC00005923,2013-07-07,2020-06-01,2020-06-02,Health,121.92,20000,A,Total Loss,L,CO,AL,Montgomery,60,Y,AGENT00889,John Martin,Fayetteville,AR,VNDR00397,"Fisher, Gonzales and Robbins",Montgomery,AL
2020-06-06 00:00:00,TXN00000161,A00005805,PLC00007092,2011-11-30,2020-05-18,2020-05-23,Life,55.99,90000,A,Major Loss,L,MD,MA,Dracut,31,Y,AGENT00163,George Bastian,Manchester,CT,,,,
2020-06-06 00:00:00,TXN00000162,A00009530,PLC00009483,2011-08-31,2020-05-18,2020-05-23,Health,187.72,1000,D,Minor Loss,H,AR,MD,Severn,54,Y,AGENT00568,Brian Christensen,Louisville,KY,,,,
2020-06-06 00:00:00,TXN00000163,A00006830,PLC00001828,2017-06-08,2020-06-02,2020-06-03,Property,146.79,32000,A,Total Loss,L,AR,GA,Savannah,26,Y,AGENT00929,Krista Cates,Orange,CA,,,,
2020-06-06 00:00:00,TXN00000164,A00007160,PLC00002887,2013-02-19,2020-05-20,2020-05-25,Property,120.07,33000,A,Major Loss,L,CO,AL,Pike Road,61,Y,AGENT00194,Denita Hall,Millersville,MD,,,,
2020-06-06 00:00:00,TXN00000165,A00001553,PLC00007224,2013-06-16,2020-05-19,2020-05-24,Property,129.97,15000,A,Total Loss,H,MA,AR,Fayetteville,64,Y,AGENT00696,James Harrison,Union City,CA,VNDR00482,Hardy Inc,Nashville,TN
2020-06-06 00:00:00,TXN00000166,A00001756,PLC00004862,2015-12-23,2020-05-23,2020-05-28,Motor,110.4,1000,A,Minor Loss,L,AL,MA,Palmer,35,Y,AGENT00427,James Haynes,Blue Lake,CA,VNDR00153,"Payne, Johnson and Cox",Nashville,TN
2020-06-06 00:00:00,TXN00000167,A00002923,PLC00003346,2014-06-25,2020-05-27,2020-05-30,Mobile,6.76,300,A,Major Loss,M,OK,MD,Severn,62,Y,AGENT00552,Lauren Kimble,Arvada,CO,,,,
2020-06-06 00:00:00,TXN00000168,A00009221,PLC00006984,2017-12-07,2020-06-01,2020-06-02,Mobile,9.49,700,A,Total Loss,H,MA,TN,Nashville,60,Y,AGENT00437,Sarah Mcnish,Washington,DC,VNDR00456,"Reyes, Joseph and Gutierrez",Lawrence,MA
2020-06-06 00:00:00,TXN00000169,A00003698,PLC00002245,2013-02-17,2020-05-31,2020-06-02,Mobile,11.87,400,A,Total Loss,L,MD,KY,Saint Matthews,49,Y,AGENT00299,Virginia Huston,Manchester,CT,VNDR00077,Bartlett-Winters,Savannah,GA
2020-06-06 00:00:00,TXN00000170,A00000190,PLC00005198,2013-12-30,2020-05-26,2020-05-31,Property,109.65,17000,A,Minor Loss,L,TN,AZ,Glendale,31,Y,AGENT00038,Harold Ward,Pooler,GA,,,,
2020-06-06 00:00:00,TXN00000171,A00002764,PLC00001151,2019-05-13,2020-06-03,2020-06-03,Health,164.79,8000,A,Minor Loss,M,GA,AL,Montgomery,36,Y,AGENT00781,Matthew Williams,Anchorage,AK,,,,
2020-06-06 00:00:00,TXN00000172,A00009590,PLC00008527,2019-11-29,2020-05-17,2020-05-22,Property,133.52,13000,A,Major Loss,M,DC,TN,Nashville,62,Y,AGENT01020,Willie Colquitt,Barre,VT,,,,
2020-06-06 00:00:00,TXN00000173,A00006417,PLC00002727,2010-07-27,2020-05-28,2020-05-31,Mobile,9.69,300,A,Minor Loss,L,GA,CO,Boulder,40,Y,AGENT00297,David Parkin,Thetford,VT,,,,
2020-06-06 00:00:00,TXN00000174,A00001503,PLC00002689,2012-01-25,2020-06-05,2020-06-05,Mobile,11.11,100,A,Minor Loss,L,OK,FL,Panama City,51,Y,AGENT00933,Lynette Blight,Panama City,FL,VNDR00310,Salinas-Ferrell,Fayetteville,AR
2020-06-06 00:00:00,TXN00000175,A00003922,PLC00003892,2012-04-01,2020-05-21,2020-05-26,Life,89.74,99000,A,Total Loss,M,VT,MD,Severn,50,Y,AGENT00646,Emma Tubbs,Arvada,CO,,,,
2020-06-06 00:00:00,TXN00000176,A00006105,PLC00002434,2013-08-13,2020-05-30,2020-06-01,Travel,79.9,5000,A,Minor Loss,L,FL,KY,Louisville,30,Y,AGENT00388,Larry Scott,Woodland,CA,VNDR00060,"Taylor, Holt and Stout",Oakland,CA
2020-06-06 00:00:00,TXN00000177,A00003613,PLC00007162,2013-01-08,2020-06-03,2020-06-03,Health,140.37,5000,A,Minor Loss,H,AR,CO,Arvada,52,Y,AGENT00905,William Daigle,Nashville,TN,,,,
2020-06-07 00:00:00,TXN00000178,A00002426,PLC00002044,2019-04-15,2020-05-26,2020-05-31,Travel,79.18,2000,A,Major Loss,M,CA,AZ,Glendale,44,Y,AGENT00730,Enrique Acosta,Panama City,FL,VNDR00076,"Schaefer, Paul and Ayala",Washington,DC
2020-06-07 00:00:00,TXN00000179,A00006998,PLC00000273,2013-09-22,2020-06-06,2020-06-06,Travel,85.43,4000,A,Total Loss,H,VT,TN,Nashville,58,Y,AGENT00588,John Travis,Anchorage,AK,VNDR00555,Garcia PLC,Jeffersontown,KY
2020-06-07 00:00:00,TXN00000180,A00000105,PLC00007991,2019-01-26,2020-06-05,2020-06-05,Motor,112.42,4000,A,Total Loss,M,MD,FL,Panama City,33,Y,AGENT00523,Sandra Lemieux,San Leandro,CA,VNDR00251,Sanchez LLC,Manchester,CT
2020-06-07 00:00:00,TXN00000181,A00001637,PLC00001525,2015-08-19,2020-05-26,2020-05-31,Mobile,10.57,300,D,Total Loss,M,MA,AZ,Glendale,45,N,AGENT01176,Archie Coy,Savannah,GA,,,,
2020-06-07 00:00:00,TXN00000182,A00009848,PLC00002656,2019-12-23,2020-06-03,2020-06-04,Mobile,6.37,300,A,Total Loss,H,CT,DC,Washington,60,N,AGENT00294,Gary Scott,Bakersfield,CA,VNDR00109,Hudson PLC,Pasadena,MD
2020-06-07 00:00:00,TXN00000183,A00009288,PLC00000917,2016-08-31,2020-05-29,2020-06-01,Life,61.5,38000,A,Total Loss,M,CA,TN,Nashville,27,Y,AGENT01106,Isaac Willard,Panama City Beach,FL,VNDR00156,Daniels-Camacho,Montgomery,AL
2020-06-07 00:00:00,TXN00000184,A00000247,PLC00002074,2015-10-30,2020-06-05,2020-06-05,Mobile,10.6,400,A,Minor Loss,L,FL,VT,,27,Y,AGENT00757,Nora Stump,Montgomery,AL,VNDR00470,Jackson-Nguyen,Louisville,KY
2020-06-07 00:00:00,TXN00000185,A00002397,PLC00002699,2015-09-08,2020-05-31,2020-06-02,Health,183.13,12000,A,Total Loss,L,KY,MA,Scituate,60,Y,AGENT00543,Lucia Holt,New Bedford,MA,VNDR00429,Mora-Rivas,Mammoth Lakes,CA
2020-06-07 00:00:00,TXN00000186,A00007490,PLC00004993,2016-06-02,2020-05-25,2020-05-30,Property,111.63,17000,A,Major Loss,M,MD,KY,Louisville,60,Y,AGENT00771,Roger Burns,Oklahoma City,OK,VNDR00211,"Keller, Fuentes and Smith",Manchester,CT
2020-06-07 00:00:00,TXN00000187,A00003706,PLC00009388,2014-05-13,2020-05-19,2020-05-24,Property,115.92,15000,D,Total Loss,L,CO,KY,Louisville,52,Y,AGENT00266,Theresa Pelfrey,Arvada,CO,VNDR00019,Wells-Hooper,Glendale,AZ
2020-06-07 00:00:00,TXN00000188,A00004550,PLC00009703,2016-12-11,2020-05-20,2020-05-25,Property,98.83,10000,A,Total Loss,L,DC,FL,Panama City,31,Y,AGENT01078,Patricia Gloeckner,Newport,VT,,,,
2020-06-07 00:00:00,TXN00000189,A00003203,PLC00005113,2019-08-08,2020-06-06,2020-06-06,Mobile,10.52,700,A,Major Loss,L,GA,MA,New Bedford,55,Y,AGENT01097,Barbara Miller,Pittsfield,MA,VNDR00407,"Wilson, Acosta and Chapman",Savannah,GA
2020-06-07 00:00:00,TXN00000190,A00009674,PLC00008261,2020-01-11,2020-06-03,2020-06-04,Property,149.71,30000,A,Total Loss,M,VT,CO,Arvada,47,Y,AGENT00290,Marjorie Roberts,Oklahoma City,OK,VNDR00382,Smith Group,Washington,DC
2020-06-07 00:00:00,TXN00000191,A00003347,PLC00003037,2013-11-17,2020-05-26,2020-05-31,Mobile,7.79,500,A,Total Loss,L,KY,CA,Hayward,33,Y,AGENT00550,Oscar Travis,San Leandro,CA,VNDR00350,King Inc,Arvada,CO
2020-06-07 00:00:00,TXN00000192,A00006280,PLC00008187,2013-04-16,2020-06-01,2020-06-03,Property,141.85,29000,A,Minor Loss,L,CA,VT,Bethel,43,Y,AGENT00383,Fredrick Killen,Glendale,AZ,,,,
2020-06-07 00:00:00,TXN00000193,A00009398,PLC00006530,2010-07-10,2020-06-02,2020-06-03,Travel,96.15,5000,A,Total Loss,L,VT,CO,Arvada,32,Y,AGENT00385,Sarah Pearce,Annapolis,MD,,,,
2020-06-07 00:00:00,TXN00000194,A00009338,PLC00002851,2011-09-11,2020-06-04,2020-06-04,Property,94.3,15000,A,Minor Loss,M,MD,AL,Montgomery,47,Y,AGENT00877,Jacob Williamson,Montgomery,AL,,,,
2020-06-07 00:00:00,TXN00000195,A00007501,PLC00006144,2014-09-27,2020-05-23,2020-05-28,Travel,53.44,4000,A,Major Loss,M,AZ,DC,Washington,61,Y,AGENT00922,Rebecca Marr,Glendale,AZ,VNDR00278,"Garcia, Hall and Williams",Fayetteville,AR
2020-06-07 00:00:00,TXN00000196,A00007905,PLC00003594,2011-10-15,2020-05-29,2020-06-01,Property,135.07,32000,A,Total Loss,H,FL,CA,San Lorenzo,29,Y,AGENT00176,Oscar Reinke,Manchester,CT,VNDR00275,Hardin and Sons,Nashville,TN
2020-06-07 00:00:00,TXN00000197,A00008439,PLC00008346,2012-10-01,2020-06-05,2020-06-05,Health,145.92,11000,A,Total Loss,M,VT,AL,Montgomery,60,Y,AGENT00739,Jonathan Ortiz,Nashville,TN,VNDR00279,"Rodriguez, Anderson and Chambers",Glendale,AZ
2020-06-07 00:00:00,TXN00000198,A00007899,PLC00009038,2012-09-01,2020-05-30,2020-06-02,Health,148.66,16000,A,Minor Loss,L,KY,MA,Springfield,61,Y,AGENT01194,Trudy Lamar,Gardner,MA,,,,
2020-06-07 00:00:00,TXN00000199,A00006248,PLC00000068,2016-07-26,2020-05-18,2020-05-23,Property,130.11,13000,A,Major Loss,H,MD,AK,Anchorage,56,Y,AGENT00613,Samuel Keppler,Manchester,CT,,,,
2020-06-07 00:00:00,TXN00000200,A00000192,PLC00009775,2012-10-12,2020-05-28,2020-05-31,Mobile,9.68,400,A,Total Loss,H,CO,FL,Panama City,57,Y,AGENT00704,Jane Townsend,Glendale,AZ,VNDR00083,"Kennedy, Benjamin and Young",Montgomery,AL
2020-06-07 00:00:00,TXN00000201,A00002575,PLC00001002,2012-01-19,2020-05-27,2020-06-01,Travel,87.89,2000,A,Total Loss,M,CO,GA,Savannah,51,Y,AGENT01072,Paul Brown,Fremont,CA,,,,
2020-06-07 00:00:00,TXN00000202,A00004102,PLC00006571,2017-02-18,2020-05-22,2020-05-27,Travel,57.47,1000,A,Minor Loss,H,MD,TN,Nashville,62,Y,AGENT00086,Shelia Morales,Nashville,TN,VNDR00305,"Campbell, Maldonado and Mullins",Fayetteville,AR
2020-06-07 00:00:00,TXN00000203,A00007873,PLC00007886,2015-02-05,2020-05-27,2020-06-01,Life,69.5,35000,A,Total Loss,H,CA,AL,Montgomery,40,Y,AGENT00296,Vernon Stanfield,Pooler,GA,VNDR00083,"Kennedy, Benjamin and Young",Montgomery,AL
2020-06-07 00:00:00,TXN00000204,A00004611,PLC00009788,2014-08-10,2020-06-02,2020-06-03,Life,83.46,99000,A,Major Loss,M,CA,CA,Fremont,38,Y,AGENT00837,John Colson,Glen Burnie,MD,VNDR00594,Stewart-Bennett,Savannah,GA
